y_keff_inv,y_Mpc_over_h,A_y,dA_dy
2.8928928928928928,1.928595261928595,2.9722852209774406,1.0273864636733698
2.9029029029029028,1.9352686019352685,2.9825693661905026,1.0273857488507547
2.9129129129129128,1.941941941941942,2.992853504216476,1.0273850276716583
2.9229229229229228,1.948615281948615,3.0031376349913703,1.0273843000710534
2.932932932932933,1.9552886219552885,3.013421758450475,1.027383565983245
2.942942942942943,1.961961961961962,3.0237058745287335,1.02738282534221
2.952952952952953,1.9686353019686351,3.0339899831599837,1.0273820780808918
2.962962962962963,1.9753086419753085,3.0442740842777773,1.0273813241319716
2.972972972972973,1.981981981981982,3.054558177814798,1.0273805634273119
2.982982982982983,1.9886553219886551,3.064842263702968,1.0273797958980655
2.992992992992993,1.9953286619953285,3.0751263418738453,1.027379021475042
3.003003003003003,2.0020020020020017,3.085410412257833,1.0273782400879674
3.013013013013013,2.0086753420086754,3.0956944747850326,1.027377451666287
3.023023023023023,2.0153486820153486,3.1059785293846405,1.0273766561385933
3.033033033033033,2.0220220220220217,3.1162625759850457,1.0273758534327229
3.043043043043043,2.0286953620286954,3.1265466145142615,1.0273750434761586
3.053053053053053,2.0353687020353686,3.1368306448990917,1.027374226195245
3.063063063063063,2.0420420420420418,3.1471146670660204,1.027373401516025
3.073073073073073,2.0487153820487154,3.1573986809405867,1.0273725693636528
3.083083083083083,2.0553887220553886,3.16768268644748,1.027371729662483
3.093093093093093,2.0620620620620618,3.1779666835109968,1.0273708823365006
3.103103103103103,2.0687354020687354,3.1882506720541692,1.0273700273084958
3.113113113113113,2.0754087420754086,3.198534651999686,1.0273691645009346
3.123123123123123,2.082082082082082,3.2088186232692544,1.027368293835362
3.133133133133133,2.0887554220887554,3.2191025857836846,1.0273674152324697
3.143143143143143,2.0954287620954286,3.22938653946338,1.0273665286125684
3.153153153153153,2.102102102102102,3.2396704842274144,1.0273656338947124
3.163163163163163,2.1087754421087754,3.2499544199945007,1.0273647309976122
3.173173173173173,2.1154487821154486,3.2602383466823297,1.027363819839017
3.183183183183183,2.122122122122122,3.2705222642076435,1.0273629003357703
3.193193193193193,2.1287954621287954,3.280806172486761,1.0273619724043235
3.203203203203203,2.1354688021354686,3.2910900714346103,1.0273610359598053
3.2132132132132134,2.1421421421421423,3.3013739609657318,1.0273600909169782
3.2232232232232234,2.1488154821488155,3.311657840993609,1.027359137189605
3.2332332332332334,2.155488822155489,3.3219417114307137,1.0273581746904872
3.2432432432432434,2.1621621621621623,3.3322255721890883,1.0273572033320193
3.2532532532532534,2.1688355021688355,3.3425094231793087,1.0273562230252067
3.2632632632632634,2.175508842175509,3.352793264311542,1.0273552336806653
3.2732732732732734,2.1821821821821823,3.36307709549486,1.027354235207969
3.2832832832832834,2.1888555221888555,3.3733609166372593,1.0273532275156723
3.2932932932932935,2.195528862195529,3.38364472764629,1.0273522105119084
3.3033033033033035,2.2022022022022023,3.393928528427973,1.0273511841033522
3.3133133133133135,2.2088755422088755,3.4042123188878888,1.0273501481962617
3.3233233233233235,2.215548882215549,3.4144960989304765,1.0273491026958113
3.3333333333333335,2.2222222222222223,3.4247798684590416,1.0273480475060948
3.3433433433433435,2.2288955622288955,3.435063627376428,1.0273469825307684
3.3533533533533535,2.235568902235569,3.445347375583874,1.0273459076719575
3.3633633633633635,2.2422422422422423,3.4556311129821498,1.0273448228313424
3.3733733733733735,2.2489155822489155,3.4659148394708374,1.0273437279094784
3.3833833833833835,2.255588922255589,3.4761985549483265,1.0273426228057714
3.3933933933933935,2.2622622622622623,3.486482259312521,1.0273415074191765
3.4034034034034035,2.2689356022689355,3.4967659524596435,1.0273403816470392
3.4134134134134135,2.275608942275609,3.507049634285418,1.0273392453862336
3.4234234234234235,2.2822822822822824,3.5173333046843402,1.027338098532461
3.4334334334334335,2.2889556222889555,3.5276169635496313,1.0273369409802042
3.4434434434434436,2.295628962295629,3.5379006107740207,1.0273357726234802
3.4534534534534536,2.3023023023023024,3.5481842462484687,1.0273345933546167
3.4634634634634636,2.3089756423089756,3.5584678698634087,1.027333403065436
3.4734734734734736,2.315648982315649,3.568751481507997,1.0273322016465427
3.4834834834834836,2.3223223223223224,3.5790350810700384,1.0273309889872504
3.4934934934934936,2.3289956623289956,3.589318668436834,1.0273297649763884
3.5035035035035036,2.335669002335669,3.599602243493823,1.0273285295010137
3.5135135135135136,2.3423423423423424,3.6098858061258867,1.0273272824476434
3.5235235235235236,2.3490156823490156,3.6201693562165835,1.0273260237015307
3.5335335335335336,2.355689022355689,3.630452893648038,1.027324753146559
3.5435435435435436,2.3623623623623624,3.6407364183018474,1.0273234706661079
3.5535535535535536,2.3690357023690356,3.6510199300576733,1.027322176141702
3.5635635635635636,2.3757090423757092,3.661303428794566,1.0273208694542855
3.5735735735735736,2.3823823823823824,3.67158691439021,1.02731955048349
3.5835835835835836,2.3890557223890556,3.6818703867207705,1.0273182191074957
3.5935935935935936,2.3957290623957292,3.692153845661871,1.0273168752039639
3.6036036036036037,2.4024024024024024,3.702437291087097,1.0273155186486027
3.6136136136136137,2.4090757424090756,3.712720722869393,1.0273141493165072
3.6236236236236237,2.4157490824157493,3.723004140880276,1.0273127670814057
3.6336336336336337,2.4224224224224224,3.7332875449896634,1.027311371815489
3.6436436436436437,2.4290957624290956,3.7435709350669053,1.027309963390409
3.6536536536536537,2.4357691024357693,3.753854310979219,1.027308541675771
3.6636636636636637,2.4424424424424425,3.7641376725931392,1.027307106540524
3.6736736736736737,2.4491157824491157,3.7744210197737167,1.0273056578521982
