k_hMpc,P_LCDM,P_convA,P_convB,T_k,dsigma2_dlnk
4.908205419961333860e+01,3.175214518263980764e-03,9.703794706769814944e-05,5.550822446736041133e-04,1.748172419471961114e-01,7.189644123446582595e-09
4.925191324114666713e+01,3.145476731101519950e-03,9.579760025871497100e-05,5.489345339010408362e-04,1.745155284327309098e-01,4.421020344167743070e-10
4.942236011655249683e+01,3.116015096359480048e-03,9.457303604110562376e-05,5.428544998548269669e-04,1.742143356394703357e-01,5.639166661015538001e-09
4.959339686015690063e+01,3.086827070491851392e-03,9.336405446866435660e-05,5.368414018541684636e-04,1.739136626687120546e-01,2.616457917542073878e-09
4.976502551332591651e+01,3.057910133198503931e-03,9.217045811760913524e-05,5.308945072793514082e-04,1.736135086233053793e-01,2.914650805191546315e-09
4.993724812449050887e+01,3.029261787214267403e-03,9.099205205488604886e-05,5.250130914844674179e-04,1.733138726076472735e-01,5.095761319073904588e-09
5.011006674917033621e+01,3.000879558100056754e-03,8.982864380687764967e-05,5.191964377111137540e-04,1.730147537276810754e-01,6.998357569925310084e-10
5.028348344999888297e+01,2.972760994035641632e-03,8.868004332849299958e-05,5.134438370029721773e-04,1.727161510908926667e-01,6.440750278418421281e-09
5.045750029674784543e+01,2.944903665614468074e-03,8.754606297265214948e-05,5.077545881213466712e-04,1.724180638063083360e-01,6.723923509004492956e-12
5.063211936635150323e+01,2.917305165640279949e-03,8.642651746015083476e-05,5.021279974616012698e-04,1.721204909844925302e-01,6.145319519831669949e-09
5.080734274293212849e+01,2.889963108925544966e-03,8.532122384990025051e-05,4.965633789704896424e-04,1.718234317375442743e-01,8.496350135729121257e-10
5.098317251782452075e+01,2.862875132091671770e-03,8.423000150954019886e-05,4.910600540643746993e-04,1.715268851790950344e-01,4.602777313774566492e-09
5.115961078960072683e+01,2.836038893371170804e-03,8.315267208642415837e-05,4.856173515483545909e-04,1.712308504243064688e-01,2.551928519549301875e-09
5.133665966409572690e+01,2.809452072411364274e-03,8.208905947895933468e-05,4.802346075362145432e-04,1.709353265898667651e-01,2.635809869050494119e-09
5.151432125443182031e+01,2.783112370080150031e-03,8.103898980831618023e-05,4.749111653712975549e-04,1.706403127939892517e-01,4.271615612332207475e-09
5.169259768104451780e+01,2.757017508273213076e-03,8.000229139048086065e-05,4.696463755481682426e-04,1.703458081564085402e-01,1.003839110840384985e-09
5.187149107170752416e+01,2.731165229723235902e-03,7.897879470866722902e-05,4.644395956351712613e-04,1.700518117983786381e-01,5.400543388417912079e-09
5.205100356155792696e+01,2.705553297810687867e-03,7.796833238606941580e-05,4.592901901977985393e-04,1.697583228426704782e-01,1.281944985349638334e-10
5.223113729312215270e+01,2.680179496376333681e-03,7.697073915895553595e-05,4.541975307228822965e-04,1.694653404135686159e-01,5.709810385975076900e-09
5.241189441634132606e+01,2.655041629535450590e-03,7.598585185009962631e-05,4.491609955436111335e-04,1.691728636368689531e-01,6.203394294684552836e-11
5.259327708859662920e+01,2.630137521493762943e-03,7.501350934254773424e-05,4.441799697653618217e-04,1.688808916398766014e-01,5.290109123442133711e-09
5.277528747473569837e+01,2.605465016364960553e-03,7.405355255370902289e-05,4.392538451923135067e-04,1.685894235514022454e-01,6.096020501619933721e-10
5.295792774709770612e+01,2.581021977989898016e-03,7.310582440977445463e-05,4.343820202548653061e-04,1.682984585017607559e-01,4.402068979903198656e-09
5.314120008553997820e+01,2.556806289757446345e-03,7.217016982045446028e-05,4.295638999378334488e-04,1.680079956227674975e-01,1.481626187965117667e-09
5.332510667746367972e+01,2.532815854426878534e-03,7.124643565403217900e-05,4.247988957094134808e-04,1.677180340477362752e-01,3.333415517045253934e-09
5.350964971783967883e+01,2.509048593952015876e-03,7.033447071273351550e-05,4.200864254509341562e-04,1.674285729114770860e-01,2.414039597839943093e-09
5.369483140923539111e+01,2.485502449045287176e-03,6.943412570109455239e-05,4.154259133436295965e-04,1.671396113502925385e-01,2.309845420663355123e-09
5.388065396184034483e+01,2.462175378286921359e-03,6.854525318207989023e-05,4.108167896804612584e-04,1.668511485019764928e-01,3.226877124169171770e-09
5.406711959349311769e+01,2.439065358745978913e-03,6.766770757581238270e-05,4.062584909314719060e-04,1.665631835058104526e-01,1.463586952413051044e-09
5.425423052970766946e+01,2.416170386052364158e-03,6.680134514291995390e-05,4.017504597169567569e-04,1.662757155025613720e-01,3.833044522622010448e-09
5.444198900369951843e+01,2.393488474227418658e-03,6.594602396134276558e-05,3.972921447406166720e-04,1.659887436344795741e-01,8.416746218769851558e-10
5.463039725641297650e+01,2.371017655515968766e-03,6.510160390342864664e-05,3.928830007234172155e-04,1.657022670452953650e-01,4.218585722539998245e-09
5.481945753654764530e+01,2.348755980219986023e-03,6.426794661331948185e-05,3.885224883381822067e-04,1.654162848802168684e-01,4.321732307328098858e-10
5.500917210058494788e+01,2.326701516533788861e-03,6.344491548462279995e-05,3.842100741449005151e-04,1.651307962859278611e-01,4.414001622744986494e-09
5.519954321281572618e+01,2.304852350380599997e-03,6.263237563835892530e-05,3.799452305267065786e-04,1.648458004105843311e-01,1.923177607753806891e-10
5.539057314536652399e+01,2.283206585250761346e-03,6.183019390119148567e-05,3.757274356265880412e-04,1.645612964038128956e-01,4.468657775119974139e-09
5.558226417822731236e+01,2.261762342041292052e-03,6.103823878392676170e-05,3.715561732847535623e-04,1.642772834167075535e-01,7.041018583996847832e-11
5.577461859927852572e+01,2.240517758896951386e-03,6.025638046028522509e-05,3.674309329766892564e-04,1.639937606018272986e-01,4.433048243650581026e-09
5.596763870431794885e+01,2.219470991052804355e-03,5.948449074594165420e-05,3.633512097518962290e-04,1.637107271131941488e-01,1.942825100743392014e-11
5.616132679708881170e+01,2.198620210678106993e-03,5.872244307782472619e-05,3.593165041732708270e-04,1.634281821062897599e-01,4.348951218710502784e-09
5.635568518930690374e+01,2.177963606721686554e-03,5.797011249367987386e-05,3.553263222571568787e-04,1.631461247380533719e-01,3.655395784531187739e-12
5.655071620068793692e+01,2.157499384758742016e-03,5.722737561188913900e-05,3.513801754140495918e-04,1.628645541668796159e-01,4.245387044464367805e-09
5.674642215897590347e+01,2.137225766838935642e-03,5.649411061154130034e-05,3.474775803899224358e-04,1.625834695526150453e-01,7.574309511494576087e-13
5.694280539997002677e+01,2.117140991336029319e-03,5.577019721275825939e-05,3.436180592082216205e-04,1.623028700565568860e-01,4.137940829017816554e-09
5.713986826755338200e+01,2.097243312798725660e-03,5.505551665726282390e-05,3.398011391124569408e-04,1.620227548414493179e-01,1.537914753984078436e-12
5.733761311372056468e+01,2.077531001802965845e-03,5.434995168919468556e-05,3.360263525094355527e-04,1.617431230714815871e-01,4.029556004335928008e-09
5.753604229860545871e+01,2.058002344805554950e-03,5.365338653616699569e-05,3.322932369131073485e-04,1.614639739122858964e-01,8.859037549574825109e-12
5.773515819050998488e+01,2.038655643999084423e-03,5.296570689055930380e-05,3.286013348890109249e-04,1.611853065309339361e-01,3.911743506306960855e-09
5.793496316593208206e+01,2.019489217168186392e-03,5.228679989104717746e-05,3.249501939993273557e-04,1.609071200959351078e-01,3.635456897189223162e-11
5.813545960959378789e+01,2.000501397547171847e-03,5.161655410436557617e-05,3.213393667485397618e-04,1.606294137772341091e-01,3.765990750259225966e-09
5.833664991447038517e+01,1.981690533678800731e-03,5.095485950729688546e-05,3.177684105296552032e-04,1.603521867462077699e-01,1.067661046293226902e-10
5.853853648181816283e+01,1.963054989274543027e-03,5.030160746889171568e-05,3.142368875710448910e-04,1.600754381756634981e-01,3.565892061924985825e-09
5.874112172120375419e+01,1.944593143075897370e-03,4.965669073290675804e-05,3.107443648838236817e-04,1.597991672398360041e-01,2.490671705871460923e-10
5.894440805053264398e+01,1.926303388717142111e-03,4.902000340046851380e-05,3.072904142098290816e-04,1.595233731143851086e-01,3.281097375854960401e-09
5.914839789607769660e+01,1.908184134589276408e-03,4.839144091295362684e-05,3.038746119701554163e-04,1.592480549763937436e-01,4.930919581495285665e-10
5.935309369250880707e+01,1.890233803705142213e-03,4.777090003508232283e-05,3.004965392142341669e-04,1.589732120043646502e-01,2.884439667916570262e-09
5.955849788292117353e+01,1.872450833565889169e-03,4.715827883822841781e-05,2.971557815694882837e-04,1.586988433782187957e-01,8.603870163012994499e-10
5.976461291886514715e+01,1.854833676028523268e-03,4.655347668393493223e-05,2.938519291915082173e-04,1.584249482792922104e-01,2.363229761996750805e-09
5.997144126037522227e+01,1.837380797174771076e-03,4.595639420764043991e-05,2.905845767147878316e-04,1.581515258903337384e-01,1.350869553045655204e-09
6.017898537599905495e+01,1.820090677181095606e-03,4.536693330260919965e-05,2.873533232039879987e-04,1.578785753955031512e-01,1.734220391390648926e-09
6.038724774282753316e+01,1.802961810189868813e-03,4.478499710406195908e-05,2.841577721057222906e-04,1.576060959803678718e-01,1.927093557520063253e-09
6.059623084652407954e+01,1.785992704181753191e-03,4.421048997350802030e-05,2.809975312008734967e-04,1.573340868319009211e-01,1.058737063932999318e-09
6.080593718135396841e+01,1.769181880849243684e-03,4.364331748327431862e-05,2.778722125574270888e-04,1.570625471384788918e-01,2.501671963813007889e-09
6.101636925021483648e+01,1.752527875471316570e-03,4.308338640122738768e-05,2.747814324838067260e-04,1.567914760898786453e-01,4.501839609332506043e-10
6.122752956466570140e+01,1.736029236789296765e-03,4.253060467569042669e-05,2.717248114827318026e-04,1.565208728772758962e-01,2.937818677679405183e-09
6.143942064495772826e+01,1.719684526883786136e-03,4.198488142054735870e-05,2.687019742055607734e-04,1.562507366932419095e-01,6.227357850416630482e-11
6.165204502006390896e+01,1.703492321052719376e-03,4.144612690053520800e-05,2.657125494071333198e-04,1.559810667317414468e-01,3.075305490413382034e-09
6.186540522770900452e+01,1.687451207690580848e-03,4.091425251672283154e-05,2.627561699011106530e-04,1.557118621881308229e-01,4.675972778496876457e-11
6.207950381440043230e+01,1.671559788168666596e-03,4.038917079217019035e-05,2.598324725157886918e-04,1.554431222591546591e-01,2.789549570551217957e-09
6.229434333545835756e+01,1.655816676716444441e-03,3.987079535776908931e-05,2.569410980503949028e-04,1.551748461429438841e-01,4.795028500723239446e-10
6.250992635504584172e+01,1.640220500304058558e-03,3.935904093826353531e-05,2.540816912318684243e-04,1.549070330390137362e-01,2.075113437787728099e-09
6.272625544620021287e+01,1.624769898525764292e-03,3.885382333844196180e-05,2.512539006720857426e-04,1.546396821482605433e-01,1.276561550674729843e-09
6.294333319086295120e+01,1.609463523484616111e-03,3.835505942950882780e-05,2.484573788255827159e-04,1.543727926729602518e-01,1.116956165611784451e-09
6.316116217991119441e+01,1.594300039677987993e-03,3.786266713562148325e-05,2.456917819476992209e-04,1.541063638167652072e-01,2.151771579037849890e-09
6.337974501318839060e+01,1.579278123884331761e-03,3.737656542060181444e-05,2.429567700532093044e-04,1.538403947847021280e-01,2.866440004868567308e-10
6.359908429953495812e+01,1.564396465050856347e-03,3.689667427481251884e-05,2.402520068753840406e-04,1.535748847831702180e-01,2.682210139141662584e-09
6.381918265682022451e+01,1.549653764182238767e-03,3.642291470219802279e-05,2.375771598254970674e-04,1.533098330199377801e-01,5.868816766458582456e-12
6.404004271197280218e+01,1.535048734230392209e-03,3.595520870749049604e-05,2.349318999527796610e-04,1.530452387041408568e-01,2.514145592264496726e-09
6.426166710101261970e+01,1.520580099985190808e-03,3.549347928357502721e-05,2.323159019048003288e-04,1.527811010462802321e-01,4.878206597002849813e-10
6.448405846908219985e+01,1.506246597966206429e-03,3.503765039901446154e-05,2.297288438882780573e-04,1.525174192582190724e-01,1.639790649460088648e-09
6.470721947047776723e+01,1.492046976315471304e-03,3.458764698573257965e-05,2.271704076303276401e-04,1.522541925531812612e-01,1.493662687583261744e-09
6.493115276868167030e+01,1.477979994691117809e-03,3.414339492684920679e-05,2.246402783401083036e-04,1.519914201457481517e-01,5.453712577609463430e-10
6.515586103639380156e+01,1.464044424162102209e-03,3.370482104467173196e-05,2.221381446709077201e-04,1.517291012518566240e-01,2.341389495069008620e-09
6.538134695556315990e+01,1.450239047103826350e-03,3.327185308883641619e-05,2.196636986826285313e-04,1.514672350887972252e-01,1.248589209606574708e-12
6.560761321742069185e+01,1.436562657094667692e-03,3.284441972459728796e-05,2.172166358046730996e-04,1.512058208752107280e-01,2.324570562157097593e-09
6.583466252251045603e+01,1.423014058813578580e-03,3.242245052126642023e-05,2.147966547992536724e-04,1.509448578310869926e-01,4.788720401312087439e-10
6.606249758072266332e+01,1.409592067938473300e-03,3.200587594079545883e-05,2.124034577250758925e-04,1.506843451777617471e-01,1.355864458615301852e-09
6.629112111132570817e+01,1.396295511045637320e-03,3.159462732650368061e-05,2.100367499014325152e-04,1.504242821379145334e-01,1.600823807891110550e-09
6.652053584299819988e+01,1.383123225510031430e-03,3.118863689194745881e-05,2.076962398726840784e-04,1.501646679355669034e-01,2.484357101549471515e-10
6.675074451386234387e+01,1.370074059403431164e-03,3.078783770986038442e-05,2.053816393726626472e-04,1.499055017960792546e-01,2.275734891129213646e-09
6.698174987151617188e+01,1.357146871025107990e-03,3.039216369298448369e-05,2.030926632343393694e-04,1.496467829461488319e-01,1.020190476694030446e-10
6.721355467306602804e+01,1.344340528467628240e-03,3.000154957597419268e-05,2.008290293055585473e-04,1.493885106138080066e-01,1.718507826280221874e-09
6.744616168516029120e+01,1.331653910190343584e-03,2.961593091998009642e-05,1.985904585158073342e-04,1.491306840284209179e-01,1.104633749561738511e-09
6.767957368402143459e+01,1.319085905009725369e-03,2.923524410411180237e-05,1.963766748553721377e-04,1.488733024206822242e-01,4.738743352511358750e-10
6.791379345548004665e+01,1.306635412003923817e-03,2.885942631507847680e-05,1.941874053418486982e-04,1.486163650226139388e-01,2.070474483079935343e-09
6.814882379500761544e+01,1.294301340418266581e-03,2.848841553696228055e-05,1.920223799870287391e-04,1.483598710675635701e-01,3.343895702518010345e-11
6.838466750774966840e+01,1.282082609571618586e-03,2.812215054112078767e-05,1.898813317641469506e-04,1.481038197902020404e-01,1.705027408601501141e-09
6.862132740855999202e+01,1.269978148763552857e-03,2.776057087621564912e-05,1.877639965754770328e-04,1.478482104265207431e-01,9.870641994651874051e-10
6.885880632203331686e+01,1.257986897182460052e-03,2.740361685836975830e-05,1.856701132202959615e-04,1.475930422138301001e-01,4.290691634402920707e-10
6.909710708253982148e+01,1.246107803814433404e-03,2.705122956144671105e-05,1.835994233631860900e-04,1.473383143907564807e-01,1.967468424750615741e-09
6.933623253425867006e+01,1.234339827353012151e-03,2.670335080745405112e-05,1.815516715026875040e-04,1.470840261972402863e-01,7.864756806763082925e-11
6.957618553121155003e+01,1.222681936109807493e-03,2.635992315706898645e-05,1.795266049403008708e-04,1.468301768745341185e-01,1.422820756173468616e-09
6.981696893729747444e+01,1.211133107925858442e-03,2.602088990028144657e-05,1.775239737498134356e-04,1.465767656651995876e-01,1.193973619680354208e-09
7.005858562632657538e+01,1.199692330083866956e-03,2.568619504715736787e-05,1.755435307469714471e-04,1.463237918131057025e-01,1.706042202672943586e-10
7.030103848205406791e+01,1.188358599221250563e-03,2.535578331871881865e-05,1.735850314594845662e-04,1.460712545634267889e-01,1.873715829968860633e-09
7.054433039821554985e+01,1.177130921243946769e-03,2.502960013793799920e-05,1.716482340973497344e-04,1.458191531626392701e-01,3.377511036708769973e-10
7.078846427856046830e+01,1.166008311241052090e-03,2.470759162084685854e-05,1.697328995235078658e-04,1.455674868585207782e-01,8.482575216208785467e-10
