y_keff_inv,y_Mpc_over_h,r_y,dr_dy,m_r_eff_hMpc
2.7027027027027026,1.8018018018018018,1.026361541608981,0.013443528727406978,1.984313483298443
2.7127127127127126,1.808475141808475,1.026496400808061,0.01350139795696398,1.984313483298443
2.7227227227227226,1.8151484818151484,1.0266318410418236,0.01355961964194319,1.984313483298443
2.7327327327327327,1.8218218218218218,1.0267678658446175,0.01361819477717432,1.984313483298443
2.7427427427427427,1.828495161828495,1.0269044787564416,0.013677124364254223,1.984313483298443
2.7527527527527527,1.8351685018351684,1.0270416833340037,0.013736409424598639,1.984313483298443
2.7627627627627627,1.8418418418418419,1.0271794831381034,0.013796050984425776,1.984313483298443
2.7727727727727727,1.848515181848515,1.0273178817432942,0.013856050085825172,1.984313483298443
2.7827827827827827,1.8551885218551885,1.0274568827352761,0.013916407783650765,1.984313483298443
2.7927927927927927,1.8618618618618619,1.0275964897056458,0.013977125139385274,1.984313483298443
2.8028028028028027,1.868535201868535,1.0277367062637266,0.014038203234281552,1.984313483298443
2.8128128128128127,1.8752085418752085,1.0278775360232246,0.014099643154431877,1.984313483298443
2.8228228228228227,1.8818818818818819,1.0280189826122768,0.01416144600161434,1.984313483298443
2.8328328328328327,1.888555221888555,1.028161049670938,0.014223612890472201,1.984313483298443
2.8428428428428427,1.8952285618952285,1.0283037408453901,0.014286144942150884,1.984313483298443
2.8528528528528527,1.901901901901902,1.0284470598005617,0.014349043297540777,1.984313483298443
2.8628628628628627,1.908575241908575,1.0285910102060603,0.0144123091024173,1.984313483298443
2.8728728728728727,1.9152485819152485,1.0287355957465845,0.014475943518076672,1.984313483298443
2.8828828828828827,1.921921921921922,1.028880820119535,0.01453994771879715,1.984313483298443
2.8928928928928928,1.928595261928595,1.0290266870286617,0.014604322885243635,1.984313483298443
2.9029029029029028,1.9352686019352685,1.0291732001974774,0.014669070217823854,1.984313483298443
2.9129129129129128,1.941941941941942,1.0293203633544783,0.01473419092188484,1.984313483298443
2.9229229229229228,1.948615281948615,1.0294681802438983,0.014799686218148967,1.984313483298443
2.932932932932933,1.9552886219552885,1.029616654623468,0.014865557340453715,1.984313483298443
2.942942942942943,1.961961961961962,1.0297657902574815,0.014931805528918183,1.984313483298443
2.952952952952953,1.9686353019686351,1.029915590931012,0.01499843204342468,1.984313483298443
2.962962962962963,1.9753086419753085,1.0300660604344292,0.015065438148857824,1.984313483298443
2.972972972972973,1.981981981981982,1.0302172025744698,0.015132825125350758,1.984313483298443
2.982982982982983,1.9886553219886551,1.030369021172179,0.015200594266301068,1.984313483298443
2.992992992992993,1.9953286619953285,1.0305215200553712,0.015268746871292939,1.984313483298443
3.003003003003003,2.0020020020020017,1.030674703073654,0.015337284259716148,1.984313483298443
3.013013013013013,2.0086753420086754,1.0308285740822547,0.01540620775603463,1.984313483298443
3.023023023023023,2.0153486820153486,1.0309831369533842,0.01547551869985175,1.984313483298443
