k_hMpc,T_overlap_A,T_sqrt_B,dT_dk_B,T_target_v183,err_vs_target_A_pct,err_vs_target_B_pct
0.006724427423484249,2.31930408869886,1.522926159962741,-104.00659969640789,14.935438373926058,-98.09956792240804,-98.18743172531629
0.006913203779678127,2.261209320018074,1.5037317979008338,-99.40606054168674,14.730108647876536,-98.12134319673554,-98.18532884935102
0.007107279696773419,2.204848376691338,1.4848731853903678,-94.9913390547489,14.52760175804674,-98.1426342365109,-98.18310872161896
0.007306803950529507,2.150176359778962,1.4663479668137989,-90.75510687232887,14.327878896590997,-98.163441301175,-98.18076567773385
0.007511929493320969,2.0971495476596944,1.448153841157663,-86.69034112537153,14.130901789186922,-98.183764517234,-98.17829385113627
0.007722813571388642,2.0457253587307944,1.4302885578549507,-82.79031167900924,13.936632687700632,-98.20360388301745,-98.17568717157937
0.007939617845382276,1.995862315068445,1.4127499124291054,-79.0485688483161,13.74503436295282,-98.22295927373753,-98.17293936409978
0.008162508514287228,1.9475200070383176,1.395535741942254,-75.45893156972916,13.55607009758425,-98.24183044684912,-98.1700439485112
0.00839165644283016,1.9006590588474281,1.378643920251864,-72.01547600913494,13.369703679019361,-98.26021704770888,-98.16699423945691
0.00862723729246145,1.8552410950296,1.3620723530817296,-68.7125245886495,13.185899392526581,-98.2781186155291,-98.16378334705706
0.008869431656014705,1.8112287078579978,1.3458189729150045,-65.54463541520451,13.004622014374046,-98.29553458962083,-98.16040417818549
0.00911842519614657,1.7685854256792035,1.3298817337189062,-62.50659209506283,12.825836805079437,-98.31246431591848,-98.1568494384088
0.009374408787663,1.7272756821642086,1.3142586055127083,-59.59339391939736,12.64950950275261,-98.3289070537763,-98.15311163461871
0.009637578663841089,1.687264786472498,1.2989475687927123,-56.80024640712458,12.47560631652974,-98.34486198302514,-98.14918307838578
0.009908136566858666,1.648518894326053,1.2839466088299984,-54.12255219209827,12.304093920097724,-98.36032821127542,-98.1450558900601
0.010186289902446875,1.6110049799906714,1.2692537098589358,-51.55590224275947,12.134939445307625,-98.37530478145062,-98.14072200364058
0.010472251898884344,1.5746908091623584,1.2548668491765804,-49.09606740331458,11.968110475875935,-98.3897906795333,-98.13617317243049
0.010766241770454934,1.539544912756786,1.2407839911752512,-46.738990246361176,11.803575041172376,-98.40378484250319,-98.13140097549281
0.011068484885494119,1.5055365615999927,1.2270030813327213,-44.48077722781332,11.641301610093178,-98.41728616644548,-98.12639682491358
0.01137921293915315,1.4726357420183205,1.213522040186465,-42.31769113580518,11.481259085018499,-98.43029351480492,-98.12115197387608
0.01169866413101307,1.440813132325503,1.2003387573204087,-40.24614382601383,11.323416795853017,-98.44280572675926,-98.11565752554274
0.01202708334768512,1.410040080204334,1.187451085394398,-38.26268923668098,11.167744494148359,-98.45482162568453,-98.10990444273591
0.01236472235053715,1.3802885809799148,1.1748568342482903,-36.36401667721439,11.014212347306405,-98.46634002768161,-98.1038835584009
0.012711839968690289,1.3515312567807019,1.1625537651139848,-34.54694438497515,10.862790932862223,-98.47735975013323,-98.09758558682906
0.013068702297433463,1.3237413365828183,1.1505395849699471,-32.808413345344576,10.713451232845669,-98.48787962025821,-98.09100113561045
0.013435582902208263,1.296892637132031,1.1388119410736923,-31.145481370766806,10.56616462822042,-98.49789848362876,-98.08412071827918
0.013812763028320095,1.2709595447367124,1.127368415708331,-29.55531743477775,10.420902893399552,-98.50741521261583,-98.07693476760613
0.014200531816536832,1.2459169979237994,1.1162065211795706,-28.035196257462115,10.27763819083642,-98.51642871472605,-98.06943364948783
0.014599186524739786,1.221740470948395,1.105323695099492,-26.58249313898764,10.136343065689998,-98.52493794079409,-98.06160767737147
0.015009032755797366,1.1984059581461115,1.0947172959929479,-25.194679038051206,9.996990440563462,-98.53294189299292,-98.05344712715024
0.015430384691835646,1.1758899591156868,1.084384599261575,-23.86931589211925,9.859553610315203,-98.54043963262524,-98.04494225245614
0.015863565335085896,1.1541694647176686,1.074322793539106,-22.604052176380975,9.72400623694109,-98.54743028765901,-98.03608330027082
0.016308906755493326,1.133221943873207,1.0645289774699451,-21.396618698162094,9.590322344527145,-98.553913059971,-98.02686052677035
0.01676675034527699,1.1130253311451965,1.0550001569408398,-20.24482462338698,9.458476314271607,-98.55988723226238,-98.01726421331377
0.0172374470806362,1.093558015082102,1.045733242792875,-19.146553731401475,9.328442879575384,-98.56535217461261,-98.00728468248204
0.017721357790803586,1.0747988273030096,1.0367250490380802,-18.09976089406789,9.200197121200073,-98.57030735063798,-97.99691231407006
0.01821885343465167,1.0567270323005007,1.02797229160153,-17.10246877466782,9.073714462492473,-98.57475232322415,-97.98613756093275
0.018730315385064367,1.0393223179361928,1.0194715876061444,-16.152764741602972,8.94897066467481,-98.57868675980332,-97.974950964584
0.019256135721291985,1.022564786601947,1.0112194552133316,-15.24879799139609,8.825941822199667,-98.58211043714914,-97.96334317044804
0.019796717529513327,1.0064349470180662,1.003212314028325,-14.388776874856017,8.704604358168812,-98.58502324566525,-97.95130494266323
0.020352475211835776,0.9909137066381758,0.9954464860745533,-13.570966419720438,8.584935019814969,-98.5874251931461,-97.93882717834
0.020923834803969768,0.9759823646289737,0.9879181973366893,-12.793686042437615,8.466910874045741,-98.58931640799175,-97.9259009211788
0.021511234301821672,0.9616226053916539,0.9806235798672465,-12.055307441160968,8.350509303048758,-98.5906971418617,-97.91251737435718
0.022115123997254887,0.9478164925906069,0.9735586744467982,-11.354252661420805,8.235707999957292,-98.59156777175647,-97.8986679126017
0.022735966823277175,0.9345464636539085,0.9667194337830953,-10.68899232539793,8.122484964575396,-98.59192880151899,-97.8843440933657
0.02337423870891815,0.9217953247092832,0.9601017262297173,-10.058044015202855,8.010818499161884,-98.5917808627517,-97.86953766704232
0.024030428944069697,0.9095462459184988,0.9537013400003687,-9.45997080013307,7.900687204272208,-98.59112471514956,-97.85424058615001
0.024705040554568253,0.8977827571727359,0.9475139878506997,-8.893379897481639,7.792069974657558,-98.58996124625237,-97.83844501343684
0.025398590687807265,0.8864887441111823,0.9415353121955555,-8.35692145620837,7.6849459952202785,-98.58829147062418,-97.8221433288596
0.026111611009174595,0.8756484444251057,0.9357608906259685,-7.849287452570999,7.579294737024957,-98.58611652847156,-97.80532813540397
0.026844648109619625,0.8652464444098378,0.9301862417870078,-7.369210686718055,7.475095953364291,-98.5834376837156,-97.78799226372234
0.027598263924661803,0.8552676757275476,0.9248068315748688,-6.9154638692406385,7.372329675879073,-98.58025632153759,-97.77012877557657
0.028373036165162114,0.8456974123443285,0.9196180796093172,-6.486858786796228,7.270976210731528,-98.5765739454201,-97.7517309660837
0.02916955876018796,0.836521267606001,0.9146153659358676,-6.082245536117962,7.171016134831211,-98.57239217371043,-97.7327923647733
0.029988442312310275,0.8277251914181297,0.9097940379108503,-5.700511816027478,7.072430292112853,-98.56771273573524,-97.71330673547534
0.03083031456568277,0.8192954674970463,0.9051494172218454,-5.340582267477812,6.975199789865318,-98.56253746749884,-97.6932680750673
0.03169582088726115,0.8112187106601698,0.9006768069958112,-5.001417852133003,6.8793059951110855,-98.55686830700012,-97.67267061111914
0.03258562476153226,0.8034818641255624,0.8963714989475973,-4.682015260564972,6.784730531035454,-98.55070728920539,-97.65150879848275
0.033500408299131326,0.7960721967925282,0.8922287805224219,-4.381406341768684,6.691455273464882,-98.54405654071687,-97.6297773148812
0.034440872759738235,0.7889773004769957,0.8882439419872199,-4.09865754640709,6.599462347393703,-98.53691827417785,-97.60747105555996
0.035407739089652696,0.7821850870775592,0.8844122834275648,-3.832869376905949,6.508734123558631,-98.52929478245743,-97.58458512706866
0.03640174847446141,0.7756837856502281,0.8807291216090383,-3.5831758383042978,6.419253215060314,-98.52118843265842,-97.56111484024727
0.03742366290721981,0.7694619393722556,0.8771897966644708,-3.3487438845377597,6.3310024740313855,-98.51260165999317,-97.53705570249514
0.03847426577258506,0.7635084023777067,0.8737896785712833,-3.1287728556268077,6.243964988350271,-98.50353696157202,-97.51240340940448
0.039554362447347016,0.7578123364498719,0.8705241733862833,-2.9224939020217553,6.158124078400216,-98.49399689014946,-97.48715383584279
0.04066478091781858,0.7523632075579648,0.8673887292085163,-2.729169393131642,6.073463293872834,-98.48398404787262,-97.4613030265694
0.04180637241455758,0.7471507822279715,0.8643788418442295,-2.548092307789784,5.989966410615638,-98.47350108007615,-97.43484718647292
